scope_code,scope_name,year,series_id,series_name,value,status,source,source_url,source_note
ITA,Italy,2016,gross_debt,Gross debt,134.2410,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2016,net_debt,Net debt,123.0670,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2017,overall_balance,Overall balance,-2.5090,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2017,primary_balance,Primary balance,1.0960,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2017,revenue,Revenue,46.2740,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2017,primary_expenditure,Primary expenditure,45.1780,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2017,gross_debt,Gross debt,133.7420,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2017,net_debt,Net debt,123.0040,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2018,overall_balance,Overall balance,-2.1920,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2018,primary_balance,Primary balance,1.2900,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2018,revenue,Revenue,46.1290,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2018,primary_expenditure,Primary expenditure,44.8390,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2018,gross_debt,Gross debt,134.2000,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2018,net_debt,Net debt,123.3840,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2019,overall_balance,Overall balance,-1.4500,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2019,primary_balance,Primary balance,1.7380,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2019,revenue,Revenue,46.9740,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2019,primary_expenditure,Primary expenditure,45.2360,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2019,gross_debt,Gross debt,133.9000,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2019,net_debt,Net debt,122.9580,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2020,overall_balance,Overall balance,-9.3790,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2020,primary_balance,Primary balance,-6.1010,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2020,revenue,Revenue,47.4050,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2020,primary_expenditure,Primary expenditure,53.5060,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2020,gross_debt,Gross debt,154.3800,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2020,net_debt,Net debt,141.4200,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2021,overall_balance,Overall balance,-8.8760,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2021,primary_balance,Primary balance,-5.5920,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2021,revenue,Revenue,47.1640,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2021,primary_expenditure,Primary expenditure,52.7560,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2021,gross_debt,Gross debt,145.8190,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2021,net_debt,Net debt,133.9840,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2022,overall_balance,Overall balance,-8.1010,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2022,primary_balance,Primary balance,-4.1660,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2022,revenue,Revenue,46.8330,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2022,primary_expenditure,Primary expenditure,50.9990,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2022,gross_debt,Gross debt,138.3560,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2022,net_debt,Net debt,127.8770,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2023,overall_balance,Overall balance,-7.1340,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2023,primary_balance,Primary balance,-3.7410,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2023,revenue,Revenue,46.4930,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2023,primary_expenditure,Primary expenditure,50.2340,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2023,gross_debt,Gross debt,133.9380,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2023,net_debt,Net debt,123.8800,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2024,overall_balance,Overall balance,-3.3500,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2024,primary_balance,Primary balance,0.2620,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2024,revenue,Revenue,47.0490,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2024,primary_expenditure,Primary expenditure,46.7870,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2024,gross_debt,Gross debt,134.7350,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2024,net_debt,Net debt,125.3350,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2025,overall_balance,Overall balance,-3.1130,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2025,primary_balance,Primary balance,0.4970,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2025,revenue,Revenue,47.9430,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2025,primary_expenditure,Primary expenditure,47.4460,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2025,gross_debt,Gross debt,137.0880,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2025,net_debt,Net debt,127.6880,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2026,overall_balance,Overall balance,-2.8220,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2026,primary_balance,Primary balance,0.7870,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2026,revenue,Revenue,47.7860,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2026,primary_expenditure,Primary expenditure,46.9990,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2026,gross_debt,Gross debt,138.3840,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2026,net_debt,Net debt,128.9830,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2027,overall_balance,Overall balance,-2.5770,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2027,primary_balance,Primary balance,1.2440,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2027,revenue,Revenue,47.8060,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2027,primary_expenditure,Primary expenditure,46.5620,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2027,gross_debt,Gross debt,138.8090,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2027,net_debt,Net debt,129.4080,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2028,overall_balance,Overall balance,-2.3830,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2028,primary_balance,Primary balance,1.6260,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2028,revenue,Revenue,47.7440,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2028,primary_expenditure,Primary expenditure,46.1180,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2028,gross_debt,Gross debt,137.6110,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2028,net_debt,Net debt,128.2100,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2029,overall_balance,Overall balance,-2.5150,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2029,primary_balance,Primary balance,1.6310,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2029,revenue,Revenue,47.7030,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2029,primary_expenditure,Primary expenditure,46.0720,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2029,gross_debt,Gross debt,137.1380,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2029,net_debt,Net debt,127.7380,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2030,overall_balance,Overall balance,-2.4890,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2030,primary_balance,Primary balance,1.6590,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2030,revenue,Revenue,47.6490,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2030,primary_expenditure,Primary expenditure,45.9900,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2030,gross_debt,Gross debt,136.4900,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2030,net_debt,Net debt,127.0890,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2031,overall_balance,Overall balance,-2.7120,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2031,primary_balance,Primary balance,1.6150,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2031,revenue,Revenue,47.5620,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2031,primary_expenditure,Primary expenditure,45.9470,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
ITA,Italy,2031,gross_debt,Gross debt,136.1000,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
ITA,Italy,2031,net_debt,Net debt,126.7000,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1980,overall_balance,Overall balance,-4.0430,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1980,primary_balance,Primary balance,-2.6700,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1980,revenue,Revenue,36.9030,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1980,primary_expenditure,Primary expenditure,39.5730,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1980,gross_debt,Gross debt,44.5900,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1980,net_debt,Net debt,14.4810,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1981,overall_balance,Overall balance,-2.8920,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1981,primary_balance,Primary balance,-2.2080,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1981,revenue,Revenue,38.9400,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1981,primary_expenditure,Primary expenditure,41.1480,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1981,gross_debt,Gross debt,46.0770,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1981,net_debt,Net debt,13.5690,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1982,overall_balance,Overall balance,-6.8980,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1982,primary_balance,Primary balance,-5.2440,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1982,revenue,Revenue,39.5010,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1982,primary_expenditure,Primary expenditure,44.7450,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1982,gross_debt,Gross debt,51.7070,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1982,net_debt,Net debt,19.2440,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1983,overall_balance,Overall balance,-7.9980,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1983,primary_balance,Primary balance,-6.2430,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1983,revenue,Revenue,38.9720,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1983,primary_expenditure,Primary expenditure,45.2150,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1983,gross_debt,Gross debt,57.2110,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1983,net_debt,Net debt,25.6700,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1984,overall_balance,Overall balance,-7.9400,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1984,primary_balance,Primary balance,-5.6140,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1984,revenue,Revenue,38.8190,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1984,primary_expenditure,Primary expenditure,44.4330,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1984,gross_debt,Gross debt,60.2130,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1984,net_debt,Net debt,29.6000,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1985,overall_balance,Overall balance,-8.7570,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1985,primary_balance,Primary balance,-5.7220,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1985,revenue,Revenue,38.7120,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1985,primary_expenditure,Primary expenditure,44.4340,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1985,gross_debt,Gross debt,65.1660,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1985,net_debt,Net debt,35.2520,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1986,overall_balance,Overall balance,-7.3220,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1986,primary_balance,Primary balance,-3.4690,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1986,revenue,Revenue,39.4850,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1986,primary_expenditure,Primary expenditure,42.9540,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1986,gross_debt,Gross debt,69.3230,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1986,net_debt,Net debt,39.6460,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1987,overall_balance,Overall balance,-5.7460,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1987,primary_balance,Primary balance,-1.6610,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1987,revenue,Revenue,39.6820,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1987,primary_expenditure,Primary expenditure,41.3430,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1987,gross_debt,Gross debt,69.7610,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1987,net_debt,Net debt,39.2670,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1988,overall_balance,Overall balance,-4.5110,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1988,primary_balance,Primary balance,-0.4180,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1988,revenue,Revenue,40.2510,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1988,primary_expenditure,Primary expenditure,40.6690,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1988,gross_debt,Gross debt,69.7450,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1988,net_debt,Net debt,38.3440,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1989,overall_balance,Overall balance,-4.7180,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1989,primary_balance,Primary balance,-0.2180,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
