"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url","frequency","source_note"
"2018-02-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.321,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2018-03-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.599,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2018-04-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.673,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2018-05-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.733,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2018-06-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.707,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2018-07-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.264,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2018-08-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.688,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2018-09-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.258,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2018-10-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.151,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2018-11-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.168,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2018-12-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.204,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2019-01-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.306,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2019-02-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.027,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2019-03-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.574,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2019-04-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.799,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2019-05-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.237,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2019-06-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.521,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2019-07-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.765,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2019-08-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.478,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2019-09-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.035,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2019-10-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.45,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2019-11-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.463,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2019-12-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.651,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2020-01-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.094,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2020-02-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.006,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2020-03-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.39,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2020-04-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.841,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2020-05-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-1.08,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2020-06-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-1.315,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2020-07-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-1.017,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2020-08-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.865,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2020-09-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.447,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2020-10-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.528,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2020-11-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.453,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2020-12-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.533,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2021-01-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.108,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2021-02-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.456,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2021-03-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.225,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2021-04-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",-0.245,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2021-05-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.11,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2021-06-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.26,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2021-07-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.442,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2021-08-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.493,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2021-09-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.773,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2021-10-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.984,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2021-11-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.859,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2021-12-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.79,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2022-01-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.854,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2022-02-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.159,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2022-03-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.77,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2022-04-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.344,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2022-05-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.544,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2022-06-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",0.968,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2022-07-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.19,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2022-08-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.417,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2022-09-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.632,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2022-10-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.537,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2022-11-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.589,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2022-12-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.403,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2023-01-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.472,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2023-02-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.956,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2023-03-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.884,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2023-04-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",2.157,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2023-05-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.917,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2023-06-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.788,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2023-07-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.531,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2023-08-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.107,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2023-09-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.134,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2023-10-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.442,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2023-11-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.714,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2023-12-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",2.12,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2024-01-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",2.277,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2024-02-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",2.526,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2024-03-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",2.755,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2024-04-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",2.502,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2024-05-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",2.653,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2024-06-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",2.511,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2024-07-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",2.095,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2024-08-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.95,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
"2024-09-01","swiss_cpi_services_rates","swiss_cpi_services_hoh_saar","% HoH SAAR","Switzerland",1.454,"left","%","Federal Statistical Office / Legacy X-13","https://www.bfs.admin.ch/bfs/en/home/statistics/prices/consumer-price-index.html","monthly","Annualized rates calculated from a seasonally adjusted CPI index derived from FSO NSA CPI using X-13ARIMA-SEATS."
