date,geo,country,component,nsa_index,release
2009-01-01,DE,Germany,core,92.09895947,FIN
2009-02-01,DE,Germany,core,92.86425528,FIN
2009-03-01,DE,Germany,core,92.86425528,FIN
2009-04-01,DE,Germany,core,92.97716777,FIN
2009-05-01,DE,Germany,core,92.86425528,FIN
2009-06-01,DE,Germany,core,92.83916361,FIN
2009-07-01,DE,Germany,core,93.39118026,FIN
2009-08-01,DE,Germany,core,93.54173025,FIN
2009-09-01,DE,Germany,core,93.25317610,FIN
2009-10-01,DE,Germany,core,93.36608859,FIN
2009-11-01,DE,Germany,core,93.01480527,FIN
2009-12-01,DE,Germany,core,94.28193440,FIN
2010-01-01,DE,Germany,core,92.85170944,FIN
2010-02-01,DE,Germany,core,93.44136359,FIN
2010-03-01,DE,Germany,core,93.62955109,FIN
2010-04-01,DE,Germany,core,93.15280943,FIN
2010-05-01,DE,Germany,core,93.36608859,FIN
2010-06-01,DE,Germany,core,93.39118026,FIN
2010-07-01,DE,Germany,core,93.85537608,FIN
2010-08-01,DE,Germany,core,94.08120107,FIN
2010-09-01,DE,Germany,core,93.83028441,FIN
2010-10-01,DE,Germany,core,93.94319691,FIN
2010-11-01,DE,Germany,core,93.80519275,FIN
2010-12-01,DE,Germany,core,94.85904271,FIN
2011-01-01,DE,Germany,core,93.64209692,FIN
2011-02-01,DE,Germany,core,94.23175107,FIN
2011-03-01,DE,Germany,core,94.50775939,FIN
2011-04-01,DE,Germany,core,94.63321772,FIN
2011-05-01,DE,Germany,core,94.45757606,FIN
2011-06-01,DE,Germany,core,94.62067189,FIN
2011-07-01,DE,Germany,core,95.09741354,FIN
2011-08-01,DE,Germany,core,95.24796353,FIN
2011-09-01,DE,Germany,core,95.07232187,FIN
2011-10-01,DE,Germany,core,95.14759687,FIN
2011-11-01,DE,Germany,core,94.97195521,FIN
2011-12-01,DE,Germany,core,96.00071351,FIN
2012-01-01,DE,Germany,core,94.85904271,FIN
2012-02-01,DE,Germany,core,95.54906352,FIN
2012-03-01,DE,Germany,core,95.77488851,FIN
2012-04-01,DE,Germany,core,95.92543851,FIN
2012-05-01,DE,Germany,core,95.88780101,FIN
2012-06-01,DE,Germany,core,95.83761768,FIN
2012-07-01,DE,Germany,core,96.26417600,FIN
2012-08-01,DE,Germany,core,96.38963433,FIN
2012-09-01,DE,Germany,core,96.22653850,FIN
2012-10-01,DE,Germany,core,96.33945100,FIN
2012-11-01,DE,Germany,core,96.15126350,FIN
2012-12-01,DE,Germany,core,97.33057180,FIN
2013-01-01,DE,Germany,core,95.92543851,FIN
2013-02-01,DE,Germany,core,96.70328015,FIN
2013-03-01,DE,Germany,core,97.49366762,FIN
2013-04-01,DE,Germany,core,96.57782182,FIN
2013-05-01,DE,Germany,core,96.89146764,FIN
2013-06-01,DE,Germany,core,97.00438014,FIN
2013-07-01,DE,Germany,core,97.39330096,FIN
2013-08-01,DE,Germany,core,97.54385096,FIN
2013-09-01,DE,Germany,core,97.46857596,FIN
2013-10-01,DE,Germany,core,97.30548013,FIN
2013-11-01,DE,Germany,core,97.71949262,FIN
2013-12-01,DE,Germany,core,98.09586760,FIN
2014-01-01,DE,Germany,core,97.06710931,FIN
2014-02-01,DE,Germany,core,97.81985928,FIN
2014-03-01,DE,Germany,core,98.30914676,FIN
2014-04-01,DE,Germany,core,97.92022594,FIN
2014-05-01,DE,Germany,core,97.66930929,FIN
2014-06-01,DE,Germany,core,98.10841344,FIN
2014-07-01,DE,Germany,core,98.53497176,FIN
2014-08-01,DE,Germany,core,98.73570508,FIN
2014-09-01,DE,Germany,core,98.62279259,FIN
2014-10-01,DE,Germany,core,98.38442176,FIN
2014-11-01,DE,Germany,core,98.63533842,FIN
2014-12-01,DE,Germany,core,99.25008423,FIN
2015-01-01,DE,Germany,core,97.97040928,FIN
2015-02-01,DE,Germany,core,98.76079675,FIN
2015-03-01,DE,Germany,core,99.40063423,FIN
2015-04-01,DE,Germany,core,99.96519671,FIN
2015-05-01,DE,Germany,core,100.25375087,FIN
2015-06-01,DE,Germany,core,100.32902586,FIN
2015-07-01,DE,Germany,core,100.95631751,FIN
2015-08-01,DE,Germany,core,101.26996333,FIN
2015-09-01,DE,Germany,core,101.05668417,FIN
2015-10-01,DE,Germany,core,101.04413834,FIN
2015-11-01,DE,Germany,core,99.68918839,FIN
2015-12-01,DE,Germany,core,100.30393420,FIN
2016-01-01,DE,Germany,core,99.08698841,FIN
2016-02-01,DE,Germany,core,99.67664255,FIN
2016-03-01,DE,Germany,core,100.69285502,FIN
2016-04-01,DE,Germany,core,100.60503419,FIN
2016-05-01,DE,Germany,core,101.24487167,FIN
2016-06-01,DE,Germany,core,101.32014667,FIN
2016-07-01,DE,Germany,core,102.24853830,FIN
2016-08-01,DE,Germany,core,102.27362997,FIN
2016-09-01,DE,Germany,core,102.08544247,FIN
2016-10-01,DE,Germany,core,102.09798831,FIN
2016-11-01,DE,Germany,core,100.76813002,FIN
2016-12-01,DE,Germany,core,101.55851749,FIN
2017-01-01,DE,Germany,core,100.01538004,FIN
2017-02-01,DE,Germany,core,100.71794669,FIN
2017-03-01,DE,Germany,core,101.53342582,FIN
2017-04-01,DE,Germany,core,102.22344664,FIN
2017-05-01,DE,Germany,core,102.32381330,FIN
2017-06-01,DE,Germany,core,103.05147161,FIN
2017-07-01,DE,Germany,core,103.87949658,FIN
2017-08-01,DE,Germany,core,103.96731741,FIN
2017-09-01,DE,Germany,core,103.69130909,FIN
2017-10-01,DE,Germany,core,103.18947577,FIN
2017-11-01,DE,Germany,core,102.04780497,FIN
2017-12-01,DE,Germany,core,102.83819245,FIN
2018-01-01,DE,Germany,core,101.15705084,FIN
2018-02-01,DE,Germany,core,101.97252998,FIN
2018-03-01,DE,Germany,core,103.05147161,FIN
2018-04-01,DE,Germany,core,103.05147161,FIN
2018-05-01,DE,Germany,core,104.11786741,FIN
2018-06-01,DE,Germany,core,104.18059657,FIN
2018-07-01,DE,Germany,core,105.34735903,FIN
2018-08-01,DE,Germany,core,105.30972153,FIN
2018-09-01,DE,Germany,core,104.99607571,FIN
2018-10-01,DE,Germany,core,105.04625904,FIN
2018-11-01,DE,Germany,core,103.11420077,FIN
2018-12-01,DE,Germany,core,103.97986324,FIN
2019-01-01,DE,Germany,core,102.93855911,FIN
2019-02-01,DE,Germany,core,103.54075909,FIN
2019-03-01,DE,Germany,core,104.09277574,FIN
2019-04-01,DE,Germany,core,105.10898821,FIN
2019-05-01,DE,Germany,core,105.09644237,FIN
2019-06-01,DE,Germany,core,105.72373402,FIN
2019-07-01,DE,Germany,core,106.27575067,FIN
2019-08-01,DE,Germany,core,106.18792984,FIN
2019-09-01,DE,Germany,core,106.15029234,FIN
2019-10-01,DE,Germany,core,106.27575067,FIN
2019-11-01,DE,Germany,core,105.04625904,FIN
2019-12-01,DE,Germany,core,105.78646319,FIN
2020-01-01,DE,Germany,core,104.18059657,FIN
2020-02-01,DE,Germany,core,104.92080071,FIN
2020-03-01,DE,Germany,core,105.37245070,FIN
2020-04-01,DE,Germany,core,106.23811317,FIN
2020-05-01,DE,Germany,core,106.23811317,FIN
2020-06-01,DE,Germany,core,106.96577148,FIN
2020-07-01,DE,Germany,core,106.89049648,FIN
2020-08-01,DE,Germany,core,106.71485482,FIN
2020-09-01,DE,Germany,core,106.41375483,FIN
2020-10-01,DE,Germany,core,106.28829650,FIN
2020-11-01,DE,Germany,core,104.94589238,FIN
2020-12-01,DE,Germany,core,105.63591319,FIN
2021-01-01,DE,Germany,core,106.27575067,FIN
2021-02-01,DE,Germany,core,106.70230899,FIN
2021-03-01,DE,Germany,core,106.97831731,FIN
2021-04-01,DE,Germany,core,107.42996730,FIN
2021-05-01,DE,Germany,core,107.86907145,FIN
2021-06-01,DE,Germany,core,108.19526311,FIN
2021-07-01,DE,Germany,core,108.83510058,FIN
2021-08-01,DE,Germany,core,108.89782975,FIN
2021-09-01,DE,Germany,core,109.09856308,FIN
2021-10-01,DE,Germany,core,109.31184224,FIN
2021-11-01,DE,Germany,core,109.21147557,FIN
2021-12-01,DE,Germany,core,109.75094639,FIN
2022-01-01,DE,Germany,core,109.33693390,FIN
2022-02-01,DE,Germany,core,109.87640472,FIN
2022-03-01,DE,Germany,core,110.57897136,FIN
2022-04-01,DE,Germany,core,111.60772966,FIN
2022-05-01,DE,Germany,core,112.18483797,FIN
2022-06-01,DE,Germany,core,111.69555049,FIN
2022-07-01,DE,Germany,core,112.36047964,FIN
2022-08-01,DE,Germany,core,112.63648796,FIN
2022-09-01,DE,Germany,core,114.22980874,FIN
2022-10-01,DE,Germany,core,114.94492122,FIN
2022-11-01,DE,Germany,core,114.78182539,FIN
2022-12-01,DE,Germany,core,115.58475870,FIN
2023-01-01,DE,Germany,core,114.88219205,FIN
2023-02-01,DE,Germany,core,115.84822119,FIN
2023-03-01,DE,Germany,core,117.07771281,FIN
2023-04-01,DE,Germany,core,117.90573779,FIN
2023-05-01,DE,Germany,core,117.90573779,FIN
2023-06-01,DE,Germany,core,118.54557527,FIN
2023-07-01,DE,Germany,core,119.34850857,FIN
2023-08-01,DE,Germany,core,119.66215440,FIN
2023-09-01,DE,Germany,core,119.67470023,FIN
2023-10-01,DE,Germany,core,119.72488356,FIN
2023-11-01,DE,Germany,core,118.83412942,FIN
2023-12-01,DE,Germany,core,119.48651273,FIN
2024-01-01,DE,Germany,core,118.79649192,FIN
2024-02-01,DE,Germany,core,119.80015856,FIN
2024-03-01,DE,Germany,core,120.90419185,FIN
2024-04-01,DE,Germany,core,121.35584184,FIN
2024-05-01,DE,Germany,core,121.95804182,FIN
2024-06-01,DE,Germany,core,122.42223764,FIN
2024-07-01,DE,Germany,core,123.18753345,FIN
2024-08-01,DE,Germany,core,123.26280844,FIN
2024-09-01,DE,Germany,core,123.32553761,FIN
2024-10-01,DE,Germany,core,123.62663760,FIN
2024-11-01,DE,Germany,core,122.56024180,FIN
2024-12-01,DE,Germany,core,123.52627093,FIN
2025-01-01,DE,Germany,core,123.07462095,FIN
2025-02-01,DE,Germany,core,123.55136260,FIN
2025-03-01,DE,Germany,core,124.32920424,FIN
2025-04-01,DE,Germany,core,125.11959172,FIN
2025-05-01,DE,Germany,core,125.28268754,FIN
2025-06-01,DE,Germany,core,125.54615003,FIN
2025-07-01,DE,Germany,core,126.07307502,FIN
2025-08-01,DE,Germany,core,126.17344168,FIN
2025-09-01,DE,Germany,core,126.52472500,FIN
2025-10-01,DE,Germany,core,127.00146665,FIN
2025-11-01,DE,Germany,core,126.22362501,FIN
2025-12-01,DE,Germany,core,126.60000000,FIN
2026-01-01,DE,Germany,core,126.06052918,FIN
2026-02-01,DE,Germany,core,126.63763750,FIN
2026-03-01,DE,Germany,core,127.49075414,FIN
2026-04-01,DE,Germany,core,127.98004162,FIN
2026-05-01,DE,Germany,core,128.49442077,FIN
2026-06-01,DE,Germany,core,128.69515410,FIN
2026-07-01,DE,Germany,core,129.38517491,FIN
1996-01-01,DE,Germany,core_exvolatile,79.08975402,FIN
1996-02-01,DE,Germany,core_exvolatile,79.46397540,FIN
1996-03-01,DE,Germany,core_exvolatile,79.43816703,FIN
1996-04-01,DE,Germany,core_exvolatile,79.24460425,FIN
1996-05-01,DE,Germany,core_exvolatile,79.43816703,FIN
1996-06-01,DE,Germany,core_exvolatile,79.60592144,FIN
1996-07-01,DE,Germany,core_exvolatile,79.85110097,FIN
1996-08-01,DE,Germany,core_exvolatile,79.88981353,FIN
1996-09-01,DE,Germany,core_exvolatile,79.77367586,FIN
1996-10-01,DE,Germany,core_exvolatile,79.65753819,FIN
1996-11-01,DE,Germany,core_exvolatile,79.61882563,FIN
1996-12-01,DE,Germany,core_exvolatile,79.88981353,FIN
1997-01-01,DE,Germany,core_exvolatile,80.09628050,FIN
1997-02-01,DE,Germany,core_exvolatile,80.45759770,FIN
1997-03-01,DE,Germany,core_exvolatile,80.49631026,FIN
1997-04-01,DE,Germany,core_exvolatile,80.18660980,FIN
1997-05-01,DE,Germany,core_exvolatile,80.48340607,FIN
1997-06-01,DE,Germany,core_exvolatile,80.62535211,FIN
1997-07-01,DE,Germany,core_exvolatile,80.97376513,FIN
1997-08-01,DE,Germany,core_exvolatile,81.05119024,FIN
1997-09-01,DE,Germany,core_exvolatile,80.87053164,FIN
1997-10-01,DE,Germany,core_exvolatile,80.71568141,FIN
1997-11-01,DE,Germany,core_exvolatile,80.76729816,FIN
1997-12-01,DE,Germany,core_exvolatile,80.94795675,FIN
1998-01-01,DE,Germany,core_exvolatile,80.87053164,FIN
1998-02-01,DE,Germany,core_exvolatile,81.18023210,FIN
1998-03-01,DE,Germany,core_exvolatile,81.12861535,FIN
1998-04-01,DE,Germany,core_exvolatile,81.08990280,FIN
1998-05-01,DE,Germany,core_exvolatile,81.42541162,FIN
1998-06-01,DE,Germany,core_exvolatile,81.58026185,FIN
1998-07-01,DE,Germany,core_exvolatile,81.91577068,FIN
1998-08-01,DE,Germany,core_exvolatile,81.98029161,FIN
1998-09-01,DE,Germany,core_exvolatile,81.77382464,FIN
1998-10-01,DE,Germany,core_exvolatile,81.67059115,FIN
1998-11-01,DE,Germany,core_exvolatile,81.65768697,FIN
1998-12-01,DE,Germany,core_exvolatile,81.72220790,FIN
1999-01-01,DE,Germany,core_exvolatile,81.54154930,FIN
1999-02-01,DE,Germany,core_exvolatile,81.78672882,FIN
1999-03-01,DE,Germany,core_exvolatile,81.81253720,FIN
1999-04-01,DE,Germany,core_exvolatile,81.55445348,FIN
1999-05-01,DE,Germany,core_exvolatile,81.65768697,FIN
1999-06-01,DE,Germany,core_exvolatile,81.73511208,FIN
1999-07-01,DE,Germany,core_exvolatile,82.16095021,FIN
1999-08-01,DE,Germany,core_exvolatile,82.10933347,FIN
1999-09-01,DE,Germany,core_exvolatile,81.81253720,FIN
1999-10-01,DE,Germany,core_exvolatile,81.77382464,FIN
1999-11-01,DE,Germany,core_exvolatile,81.91577068,FIN
1999-12-01,DE,Germany,core_exvolatile,82.03190835,FIN
2000-01-01,DE,Germany,core_exvolatile,81.94157905,FIN
2000-02-01,DE,Germany,core_exvolatile,81.98029161,FIN
2000-03-01,DE,Germany,core_exvolatile,81.78672882,FIN
2000-04-01,DE,Germany,core_exvolatile,81.87705812,FIN
2000-05-01,DE,Germany,core_exvolatile,81.61897441,FIN
2000-06-01,DE,Germany,core_exvolatile,81.76092045,FIN
2000-07-01,DE,Germany,core_exvolatile,82.17385439,FIN
2000-08-01,DE,Germany,core_exvolatile,82.03190835,FIN
2000-09-01,DE,Germany,core_exvolatile,81.82544138,FIN
2000-10-01,DE,Germany,core_exvolatile,81.79963301,FIN
2000-11-01,DE,Germany,core_exvolatile,81.77382464,FIN
2000-12-01,DE,Germany,core_exvolatile,82.85777623,FIN
2001-01-01,DE,Germany,core_exvolatile,82.17385439,FIN
2001-02-01,DE,Germany,core_exvolatile,82.49645904,FIN
2001-03-01,DE,Germany,core_exvolatile,82.44484229,FIN
2001-04-01,DE,Germany,core_exvolatile,82.54807578,FIN
2001-05-01,DE,Germany,core_exvolatile,82.58678834,FIN
2001-06-01,DE,Germany,core_exvolatile,82.83196786,FIN
2001-07-01,DE,Germany,core_exvolatile,83.29651855,FIN
2001-08-01,DE,Germany,core_exvolatile,83.27071018,FIN
2001-09-01,DE,Germany,core_exvolatile,83.07714739,FIN
2001-10-01,DE,Germany,core_exvolatile,83.06424321,FIN
2001-11-01,DE,Germany,core_exvolatile,83.07714739,FIN
2001-12-01,DE,Germany,core_exvolatile,84.17400317,FIN
2002-01-01,DE,Germany,core_exvolatile,83.74816505,FIN
2002-02-01,DE,Germany,core_exvolatile,84.05786550,FIN
2002-03-01,DE,Germany,core_exvolatile,84.08367387,FIN
2002-04-01,DE,Germany,core_exvolatile,83.82559016,FIN
2002-05-01,DE,Germany,core_exvolatile,84.04496132,FIN
2002-06-01,DE,Germany,core_exvolatile,84.14819480,FIN
2002-07-01,DE,Germany,core_exvolatile,84.56112874,FIN
2002-08-01,DE,Germany,core_exvolatile,84.45789526,FIN
2002-09-01,DE,Germany,core_exvolatile,84.25142829,FIN
2002-10-01,DE,Germany,core_exvolatile,84.14819480,FIN
2002-11-01,DE,Germany,core_exvolatile,84.05786550,FIN
2002-12-01,DE,Germany,core_exvolatile,85.06439199,FIN
2003-01-01,DE,Germany,core_exvolatile,84.44499107,FIN
2003-02-01,DE,Germany,core_exvolatile,84.75469153,FIN
2003-03-01,DE,Germany,core_exvolatile,84.74178734,FIN
2003-04-01,DE,Germany,core_exvolatile,84.78049990,FIN
2003-05-01,DE,Germany,core_exvolatile,84.69017060,FIN
2003-06-01,DE,Germany,core_exvolatile,84.85792501,FIN
2003-07-01,DE,Germany,core_exvolatile,85.15472129,FIN
2003-08-01,DE,Germany,core_exvolatile,85.23214640,FIN
2003-09-01,DE,Germany,core_exvolatile,85.11600873,FIN
2003-10-01,DE,Germany,core_exvolatile,84.99987106,FIN
2003-11-01,DE,Germany,core_exvolatile,84.85792501,FIN
2003-12-01,DE,Germany,core_exvolatile,85.76121801,FIN
2004-01-01,DE,Germany,core_exvolatile,85.55475104,FIN
2004-02-01,DE,Germany,core_exvolatile,85.81283476,FIN
2004-03-01,DE,Germany,core_exvolatile,86.13543940,FIN
2004-04-01,DE,Germany,core_exvolatile,86.23867288,FIN
2004-05-01,DE,Germany,core_exvolatile,86.18705614,FIN
2004-06-01,DE,Germany,core_exvolatile,86.34190637,FIN
2004-07-01,DE,Germany,core_exvolatile,86.62579845,FIN
2004-08-01,DE,Germany,core_exvolatile,86.75484031,FIN
2004-09-01,DE,Germany,core_exvolatile,86.48385241,FIN
2004-10-01,DE,Germany,core_exvolatile,86.40642730,FIN
2004-11-01,DE,Germany,core_exvolatile,86.27738544,FIN
2004-12-01,DE,Germany,core_exvolatile,87.54199564,FIN
2005-01-01,DE,Germany,core_exvolatile,86.72903194,FIN
2005-02-01,DE,Germany,core_exvolatile,86.97421147,FIN
2005-03-01,DE,Germany,core_exvolatile,87.02582821,FIN
2005-04-01,DE,Germany,core_exvolatile,86.81936124,FIN
2005-05-01,DE,Germany,core_exvolatile,87.14196588,FIN
2005-06-01,DE,Germany,core_exvolatile,87.03873239,FIN
2005-07-01,DE,Germany,core_exvolatile,87.34843285,FIN
2005-08-01,DE,Germany,core_exvolatile,87.43876215,FIN
2005-09-01,DE,Germany,core_exvolatile,87.43876215,FIN
2005-10-01,DE,Germany,core_exvolatile,87.49037889,FIN
2005-11-01,DE,Germany,core_exvolatile,87.30972029,FIN
2005-12-01,DE,Germany,core_exvolatile,88.25172585,FIN
2006-01-01,DE,Germany,core_exvolatile,87.27100774,FIN
2006-02-01,DE,Germany,core_exvolatile,87.61942075,FIN
2006-03-01,DE,Germany,core_exvolatile,87.65813331,FIN
2006-04-01,DE,Germany,core_exvolatile,87.64522912,FIN
2006-05-01,DE,Germany,core_exvolatile,87.70975005,FIN
2006-06-01,DE,Germany,core_exvolatile,87.80007935,FIN
2006-07-01,DE,Germany,core_exvolatile,88.21301329,FIN
2006-08-01,DE,Germany,core_exvolatile,88.16139655,FIN
2006-09-01,DE,Germany,core_exvolatile,88.09687562,FIN
2006-10-01,DE,Germany,core_exvolatile,88.36786352,FIN
2006-11-01,DE,Germany,core_exvolatile,88.26463003,FIN
2006-12-01,DE,Germany,core_exvolatile,89.19373140,FIN
2007-01-01,DE,Germany,core_exvolatile,88.74208490,FIN
2007-02-01,DE,Germany,core_exvolatile,89.12921047,FIN
2007-03-01,DE,Germany,core_exvolatile,89.19373140,FIN
2007-04-01,DE,Germany,core_exvolatile,89.33567744,FIN
2007-05-01,DE,Germany,core_exvolatile,89.50343186,FIN
2007-06-01,DE,Germany,core_exvolatile,89.56795279,FIN
2007-07-01,DE,Germany,core_exvolatile,90.00669510,FIN
2007-08-01,DE,Germany,core_exvolatile,90.05831184,FIN
2007-09-01,DE,Germany,core_exvolatile,90.14864114,FIN
2007-10-01,DE,Germany,core_exvolatile,90.32929974,FIN
2007-11-01,DE,Germany,core_exvolatile,90.38091648,FIN
2007-12-01,DE,Germany,core_exvolatile,91.33582622,FIN
2008-01-01,DE,Germany,core_exvolatile,90.54867090,FIN
2008-02-01,DE,Germany,core_exvolatile,91.11645507,FIN
2008-03-01,DE,Germany,core_exvolatile,91.37453878,FIN
2008-04-01,DE,Germany,core_exvolatile,90.93579647,FIN
2008-05-01,DE,Germany,core_exvolatile,91.09064670,FIN
2008-06-01,DE,Germany,core_exvolatile,91.19388018,FIN
2008-07-01,DE,Germany,core_exvolatile,91.68423924,FIN
2008-08-01,DE,Germany,core_exvolatile,91.81328110,FIN
2008-09-01,DE,Germany,core_exvolatile,91.67133505,FIN
2008-10-01,DE,Germany,core_exvolatile,91.68423924,FIN
2008-11-01,DE,Germany,core_exvolatile,91.63262250,FIN
2008-12-01,DE,Germany,core_exvolatile,92.52301131,FIN
2009-01-01,DE,Germany,core_exvolatile,91.59390994,FIN
2009-02-01,DE,Germany,core_exvolatile,92.23911922,FIN
2009-03-01,DE,Germany,core_exvolatile,92.22621504,FIN
2009-04-01,DE,Germany,core_exvolatile,92.32944852,FIN
2009-05-01,DE,Germany,core_exvolatile,92.18750248,FIN
2009-06-01,DE,Germany,core_exvolatile,92.29073597,FIN
2009-07-01,DE,Germany,core_exvolatile,92.74238246,FIN
2009-08-01,DE,Germany,core_exvolatile,92.89723269,FIN
2009-09-01,DE,Germany,core_exvolatile,92.63914898,FIN
2009-10-01,DE,Germany,core_exvolatile,92.74238246,FIN
2009-11-01,DE,Germany,core_exvolatile,92.47139456,FIN
2009-12-01,DE,Germany,core_exvolatile,93.55534616,FIN
2010-01-01,DE,Germany,core_exvolatile,92.32944852,FIN
2010-02-01,DE,Germany,core_exvolatile,92.81980758,FIN
2010-03-01,DE,Germany,core_exvolatile,92.98756199,FIN
2010-04-01,DE,Germany,core_exvolatile,92.57462805,FIN
2010-05-01,DE,Germany,core_exvolatile,92.74238246,FIN
2010-06-01,DE,Germany,core_exvolatile,92.80690339,FIN
2010-07-01,DE,Germany,core_exvolatile,93.21983733,FIN
2010-08-01,DE,Germany,core_exvolatile,93.43920849,FIN
2010-09-01,DE,Germany,core_exvolatile,93.21983733,FIN
2010-10-01,DE,Germany,core_exvolatile,93.33597500,FIN
2010-11-01,DE,Germany,core_exvolatile,93.25854989,FIN
2010-12-01,DE,Germany,core_exvolatile,94.16184289,FIN
2011-01-01,DE,Germany,core_exvolatile,93.15531641,FIN
2011-02-01,DE,Germany,core_exvolatile,93.67148383,FIN
2011-03-01,DE,Germany,core_exvolatile,93.99408847,FIN
2011-04-01,DE,Germany,core_exvolatile,94.13603452,FIN
2011-05-01,DE,Germany,core_exvolatile,94.07151359,FIN
2011-06-01,DE,Germany,core_exvolatile,94.27798056,FIN
2011-07-01,DE,Germany,core_exvolatile,94.72962706,FIN
2011-08-01,DE,Germany,core_exvolatile,94.92318984,FIN
2011-09-01,DE,Germany,core_exvolatile,94.80705217,FIN
2011-10-01,DE,Germany,core_exvolatile,94.89738147,FIN
2011-11-01,DE,Germany,core_exvolatile,94.75543543,FIN
2011-12-01,DE,Germany,core_exvolatile,95.64582424,FIN
2012-01-01,DE,Germany,core_exvolatile,94.67801032,FIN
2012-02-01,DE,Germany,core_exvolatile,95.33612378,FIN
2012-03-01,DE,Germany,core_exvolatile,95.58130331,FIN
2012-04-01,DE,Germany,core_exvolatile,95.71034517,FIN
2012-05-01,DE,Germany,core_exvolatile,95.67163261,FIN
2012-06-01,DE,Germany,core_exvolatile,95.62001587,FIN
2012-07-01,DE,Germany,core_exvolatile,95.99423725,FIN
2012-08-01,DE,Germany,core_exvolatile,96.11037493,FIN
2012-09-01,DE,Germany,core_exvolatile,95.98133307,FIN
2012-10-01,DE,Germany,core_exvolatile,96.09747074,FIN
2012-11-01,DE,Germany,core_exvolatile,95.99423725,FIN
2012-12-01,DE,Germany,core_exvolatile,97.03947629,FIN
2013-01-01,DE,Germany,core_exvolatile,95.83938703,FIN
2013-02-01,DE,Germany,core_exvolatile,96.54911724,FIN
2013-03-01,DE,Germany,core_exvolatile,97.25884745,FIN
2013-04-01,DE,Germany,core_exvolatile,96.48459631,FIN
2013-05-01,DE,Germany,core_exvolatile,96.79429677,FIN
2013-06-01,DE,Germany,core_exvolatile,96.93624281,FIN
2013-07-01,DE,Germany,core_exvolatile,97.38788931,FIN
2013-08-01,DE,Germany,core_exvolatile,97.50402698,FIN
2013-09-01,DE,Germany,core_exvolatile,97.46531442,FIN
2013-10-01,DE,Germany,core_exvolatile,97.38788931,FIN
2013-11-01,DE,Germany,core_exvolatile,97.80082325,FIN
2013-12-01,DE,Germany,core_exvolatile,98.14923626,FIN
